1, 70.56
2, 77.18
3, 74.01
4, 79.21
5, 82.42
6, 75.54
7, 81.68
8, 83.19
9, 78.01
10, 79.73
11, 81.33
12, 73.61
13, 84.76
14, 82.22
15, 81.94
16, 79.76
17, 71.12
18, 78.15
19, 80.52
20, 79.09
21, 83.69
22, 83.84
23, 76.75
24, 82.25
25, 80.41
26, 76.76
27, 80.46
28, 81.26
29, 78.97
30, 75.39
31, 84.5
32, 79.49
33, 79.95
34, 83
35, 81.62
36, 74.61
37, 79.79
38, 80.28
39, 79.45
40, 80.95
